,close,spread,timestamp
16812,8065.02,-3.6,1583840700
16813,8088.35,-3.08,1583841600
16814,8076.38,-3.72,1583842500
16815,8118.26,-3.81,1583843400
16816,8133.82,-5.32,1583844300
16817,8111.03,-5.27,1583845200
16818,8117.98,-5.57,1583846100
16819,8022.06,-5.08,1583847000
16820,8059.03,-2.8,1583847900
16821,8081.01,-5.36,1583848800
16822,8102.33,-4.11,1583849700
16823,8072.69,-5.49,1583850600
16824,8040.88,-3.33,1583851500
16825,8021.57,-6.13,1583852400
16826,8005.45,-8.2,1583853300
16827,7855.56,-5.33,1583854200
16828,7767.28,-6.88,1583855100
16829,7816.65,-4.07,1583856000
16830,7840.03,-3.4,1583856900
16831,7846.45,-4.98,1583857800
16832,7843.55,-1.54,1583858700
16833,7897.72,-4.71,1583859600
16834,7901.34,-5.41,1583860500
16835,7869.79,-4.23,1583861400
16836,7869.9,-4.12,1583862300
16837,7820.05,-5.12,1583863200
16838,7823.22,-3.52,1583864100
16839,7875.56,-2.21,1583865000
16840,7865.51,-5.34,1583865900
16841,7883.65,-2.84,1583866800
16842,7912.7,-6.28,1583867700
16843,7927.26,-4.95,1583868600
16844,7978.8,-5.2,1583869500
16845,7965.1,-4.72,1583870400
16846,7972.87,-4.14,1583871300
16847,8024.14,-2.53,1583872200
16848,7990.11,-4.65,1583873100
16849,8008.33,-2.68,1583874000
16850,8027.25,-5.13,1583874900
16851,7967.7,-4.8,1583875800
16852,7968.97,-3.34,1583876700
16853,7980.63,-7.08,1583877600
16854,7952.93,-5.07,1583878500
16855,7962.83,-2.67,1583879400
16856,7961.85,-3.08,1583880300
16857,7890.9,-5.08,1583881200
16858,7940.34,-0.02,1583882100
16859,7915.08,-3.68,1583883000
16860,7894.56,-3.1,1583883900
16861,7916.61,-3.38,1583884800
16862,7939.32,-3.44,1583885700
16863,7927.11,-3.89,1583886600
16864,7940.48,-4.1,1583887500
16865,7932.67,-4.36,1583888400
16866,7911.67,-2.84,1583889300
16867,7913.94,-4.37,1583890200
16868,7924.39,-3.89,1583891100
16869,7924.01,-3.68,1583892000
16870,7917.97,-2.04,1583892900
16871,7914.33,-5.24,1583893800
16872,7898.3,-3.34,1583894700
16873,7887.31,-2.7,1583895600
16874,7923.57,-3.42,1583896500
16875,7930.87,-2.72,1583897400
16876,7924.78,-1.34,1583898300
16877,7937.4,-3.61,1583899200
16878,7922.84,-4.54,1583900100
16879,7914,-1.68,1583901000
16880,7902.26,-5.04,1583901900
16881,7907.36,-4.48,1583902800
16882,7885.48,-5.51,1583903700
16883,7852.08,-3.63,1583904600
16884,7851.4,-2.24,1583905500
16885,7860.21,-5.18,1583906400
16886,7850.31,-4.21,1583907300
16887,7844.13,-5.46,1583908200
16888,7823.99,-6.76,1583909100
16889,7835.6,-4.36,1583910000
16890,7855.41,-4.78,1583910900
16891,7846.37,-5.73,1583911800
16892,7860.93,-4.76,1583912700
16893,7901.87,-4.8,1583913600
16894,7806.07,-2.94,1583914500
16895,7826.79,-6.39,1583915400
16896,7824.44,-5.56,1583916300
16897,7823.56,-6.05,1583917200
16898,7826.53,-6.47,1583918100
16899,7819.62,-8.48,1583919000
16900,7816.98,-7.71,1583919900
16901,7757.3,-7.58,1583920800
16902,7767.67,-6.83,1583921700
16903,7786.88,-8.33,1583922600
16904,7837.86,-9.89,1583923500
16905,7810.63,-6.78,1583924400
16906,7850,-5.88,1583925300
16907,7848.37,-6.18,1583926200
16908,7821.86,-8.14,1583927100
16909,7832.24,-8.3,1583928000
16910,7839.84,-5.54,1583928900
16911,7819.62,-5.96,1583929800
16912,7840.86,-6.13,1583930700
16913,7874.97,-7.02,1583931600
16914,7878.58,-4.74,1583932500
16915,7855.08,-5.92,1583933400
16916,7848.55,-5.48,1583934300
16917,7849.72,-7.22,1583935200
16918,7846.77,-5.56,1583936100
16919,7804.41,-4.17,1583937000
16920,7796.06,-7.31,1583937900
16921,7812.66,-4.35,1583938800
16922,7784.42,-6.58,1583939700
16923,7760.86,-6.84,1583940600
16924,7778.76,-6.76,1583941500
16925,7758.7,-8.67,1583942400
16926,7763.03,-7.88,1583943300
16927,7765.89,-5.96,1583944200
16928,7766.45,-7.55,1583945100
16929,7672.68,-5.96,1583946000
16930,7715.19,-6.03,1583946900
16931,7665.16,-7.2,1583947800
16932,7671.97,-5.85,1583948700
16933,7617,-5.78,1583949600
16934,7664.15,-2.73,1583950500
16935,7732.56,-5.4,1583951400
16936,7792.61,-3.76,1583952300
16937,7765.03,-7.2,1583953200
16938,7780.5,-8.01,1583954100
16939,7838,-5.92,1583955000
16940,7828.23,-6.15,1583955900
16941,7841.99,-7.3,1583956800
16942,7823.56,-3.9,1583957700
16943,7843.07,-5.98,1583958600
16944,7860.29,-4.78,1583959500
16945,7849.6,-6.2,1583960400
16946,7850.11,-5.67,1583961300
16947,7830.46,-5.57,1583962200
16948,7808.44,-4.78,1583963100
16949,7802.73,-4.34,1583964000
16950,7832.08,-4.49,1583964900
16951,7940.74,-4.26,1583965800
16952,7948.4,-5.15,1583966700
16953,7923.41,-5.99,1583967600
16954,7930,-6.05,1583968500
16955,7914.77,-8.31,1583969400
16956,7934.52,-3.87,1583970300
16957,7920.47,-6.98,1583971200
16958,7938.85,-5.97,1583972100
16959,7911.58,-5.49,1583973000
16960,7913.42,-5.4,1583973900
16961,7872.02,-5.29,1583974800
16962,7851.71,-4.75,1583975700
16963,7788.93,-8.92,1583976600
16964,7713.27,-4.4,1583977500
16965,7645.78,-6.95,1583978400
16966,7663.08,-5.92,1583979300
16967,7727.2,-4.24,1583980200
16968,7644.97,-3.68,1583981100
16969,7641.22,-3.38,1583982000
16970,7666.3,-2.43,1583982900
16971,7656.51,-2.56,1583983800
16972,7662.73,-4.59,1583984700
16973,7597.9,-2.2,1583985600
16974,7576.96,-6.37,1583986500
16975,7597.84,-4.18,1583987400
16976,7624.3,-4.39,1583988300
16977,7632.88,-4.64,1583989200
16978,7621.37,-3.15,1583990100
16979,7638.88,-3.28,1583991000
16980,7646.95,-3.83,1583991900
16981,7617.7,-3.1,1583992800
16982,7547.02,-4.99,1583993700
16983,7511.73,-2.34,1583994600
16984,7494.17,-7.83,1583995500
16985,7399.64,-2.41,1583996400
16986,7405.01,-2.87,1583997300
16987,7398.74,-1.85,1583998200
16988,7392.13,-5.77,1583999100
16989,7340.02,-4.98,1584000000
16990,7414.17,-1.84,1584000900
16991,7401.92,-4.74,1584001800
16992,7377.64,-5.42,1584002700
16993,7352.46,-6.37,1584003600
16994,7380.87,-2.98,1584004500
16995,7360.3,-5,1584005400
16996,7354.21,-3.4,1584006300
16997,7301.69,-2.74,1584007200
16998,7214.64,2.69,1584008100
16999,6354.88,50.43,1584009000
17000,6014.9,33.83,1584009900
17001,6269.24,36.57,1584010800
17002,6192.09,8.07,1584011700
17003,5750.17,-1.12,1584012600
17004,6067.01,28.63,1584013500
17005,6183.58,6.97,1584014400
17006,6093.59,33.54,1584015300
17007,5984.54,39.67,1584016200
17008,6028.1,12.18,1584017100
17009,6022.98,7.96,1584018000
17010,5998.9,13.91,1584018900
17011,5799.79,5.3,1584019800
17012,5994.03,5.19,1584020700
17013,5956.94,8.02,1584021600
17014,6012.48,-1.23,1584022500
17015,6110.89,8.34,1584023400
17016,6094.19,8.1,1584024300
17017,6045.26,3.72,1584025200
17018,6057.49,2.24,1584026100
17019,6149.99,3.08,1584027000
17020,6132.13,9.67,1584027900
17021,6041.39,1.25,1584028800
17022,6033.31,-0.78,1584029700
17023,6038.19,1.72,1584030600
17024,6088.59,2.9,1584031500
17025,6117.38,4.82,1584032400
17026,6143.18,-0.02,1584033300
17027,6082.53,1.58,1584034200
17028,6114.61,2.84,1584035100
17029,6125.38,1.88,1584036000
17030,6132.19,2.31,1584036900
17031,6039.32,3.42,1584037800
17032,5985.61,1.25,1584038700
17033,6046.19,1.88,1584039600
17034,6063.96,3.36,1584040500
17035,6051.59,10.79,1584041400
17036,6037.45,2.77,1584042300
17037,6005.47,2.67,1584043200
17038,5835.83,-5.31,1584044100
17039,5832.44,2.44,1584045000
17040,5743.43,5.87,1584045900
17041,5694.69,4.07,1584046800
17042,5603.28,4.27,1584047700
17043,5617.04,5.04,1584048600
17044,5819.97,0.65,1584049500
17045,5883.46,4.23,1584050400
17046,5820,14.49,1584051300
17047,5807.11,5.92,1584052200
17048,5802.7,5.51,1584053100
17049,5520.69,5.82,1584054000
17050,5100.02,61.5,1584054900
17051,4760.46,6.89,1584055800
17052,4800,35.35,1584056700
17053,4818.8,106.69,1584057600
17054,4791.53,113.01,1584058500
17055,4660,99.97,1584059400
17056,4654.72,111.38,1584060300
17057,4612.4,76.53,1584061200
17058,4632.4,96.8,1584062100
17059,4568.84,74.52,1584063000
17060,4130.64,67.75,1584063900
17061,3882.22,121.12,1584064800
17062,4230.94,76.47,1584065700
17063,5188.35,49.79,1584066600
17064,4848.71,124.76,1584067500
17065,5031.72,83.72,1584068400
17066,5369.23,20.89,1584069300
17067,5121.51,45.36,1584070200
17068,5167.26,12.27,1584071100
17069,5010.39,40.19,1584072000
17070,4981.63,51.61,1584072900
17071,4822.78,85.05,1584073800
17072,4774.48,55.39,1584074700
17073,5081.64,76.69,1584075600
17074,5108.52,51.44,1584076500
17075,5070.87,70.23,1584077400
17076,4956.52,59.56,1584078300
17077,5044.66,48.9,1584079200
17078,5071.58,49.1,1584080100
17079,5069.05,39.22,1584081000
17080,5199.98,22.47,1584081900
17081,5118.2,12.2,1584082800
17082,5157.6,17.37,1584083700
17083,5177.51,15.41,1584084600
17084,5385.87,12,1584085500
17085,5282.43,-0.07,1584086400
17086,5350.87,9.45,1584087300
17087,5247.11,19.06,1584088200
17088,5276.38,17.92,1584089100
17089,5461.29,12.76,1584090000
17090,5375.47,19.36,1584090900
17091,5506.93,9.47,1584091800
17092,5584.33,1.32,1584092700
17093,5511.68,7.78,1584093600
17094,5573,16.4,1584094500
17095,5505.74,8.64,1584095400
17096,5595.31,10.85,1584096300
17097,5388.01,17,1584097200
17098,5410.71,16.51,1584098100
17099,5507.67,5.7,1584099000
17100,5403.56,2.56,1584099900
17101,5500,0,1584100800
17102,5567.99,-0.59,1584101700
17103,5600,12.05,1584102600
17104,5525.06,14.06,1584103500
17105,5576.69,13.64,1584104400
17106,5708.61,10.53,1584105300
17107,5680.32,3.53,1584106200
17108,5608,10.8,1584107100
17109,5718.71,0.17,1584108000
17110,5736.22,4.57,1584108900
17111,5698.71,3.48,1584109800
17112,5394.36,-2.64,1584110700
17113,5323.43,0.57,1584111600
17114,5237.21,9.16,1584112500
17115,4927,15.77,1584113400
17116,5212.37,4.47,1584114300
17117,5168.32,4.61,1584115200
17118,5222.57,2.23,1584116100
17119,5395.03,2.95,1584117000
17120,5196.73,3.32,1584117900
17121,5158.57,10.94,1584118800
17122,5245,10.67,1584119700
17123,5186.47,12.52,1584120600
17124,5183.87,6.4,1584121500
17125,5096.7,16.7,1584122400
17126,5075.01,8.32,1584123300
17127,4956.36,16.28,1584124200
17128,4985.34,18.96,1584125100
17129,5069.91,13.58,1584126000
17130,5094.59,4.85,1584126900
17131,5213.19,5.31,1584127800
17132,5391.08,-7.01,1584128700
17133,5401.93,18.43,1584129600
17134,5378.96,7.54,1584130500
17135,5453.26,13.26,1584131400
17136,5356.47,6.86,1584132300
17137,5449.97,8.9,1584133200
17138,5538.75,-5.75,1584134100
17139,5594.5,7.72,1584135000
17140,5499.89,-0.2,1584135900
17141,5561.86,5.86,1584136800
17142,5554.71,9.12,1584137700
17143,5544.31,8.48,1584138600
17144,5601.24,19.41,1584139500
17145,5688.3,15.03,1584140400
17146,5581.51,11.07,1584141300
17147,5527.59,6.75,1584142200
17148,5578.6,8.34,1584143100
17149,5452.28,7.23,1584144000
17150,5483.14,7.56,1584144900
17151,5517.67,9.33,1584145800
17152,5451.3,6.66,1584146700
17153,5347.66,13.66,1584147600
17154,5371.06,7.37,1584148500
17155,5461.25,8.08,1584149400
17156,5482.84,2.55,1584150300
17157,5457.18,6.46,1584151200
17158,5472.4,5.5,1584152100
17159,5414.51,6.82,1584153000
17160,5548.5,6.35,1584153900
17161,5609.95,3.37,1584154800
17162,5609.77,2.56,1584155700
17163,5538.13,3.33,1584156600
17164,5573.97,7.09,1584157500
17165,5472.69,2.13,1584158400
17166,5491.44,2.9,1584159300
17167,5526.01,2.57,1584160200
17168,5506.94,3.1,1584161100
17169,5483.16,4.46,1584162000
17170,5459.04,2.34,1584162900
17171,5472.95,4.1,1584163800
17172,5431.06,2.46,1584164700
17173,5420.01,1.77,1584165600
17174,5432,6.21,1584166500
17175,5440.98,3.96,1584167400
17176,5426,2.82,1584168300
17177,5439.61,2.33,1584169200
17178,5448.21,2.75,1584170100
17179,5454.99,4.04,1584171000
17180,5500.4,1.41,1584171900
17181,5349.21,7.83,1584172800
17182,5316.88,5.68,1584173700
17183,5304.43,2.9,1584174600
17184,5351.61,3.74,1584175500
17185,5360.8,2.75,1584176400
17186,5292.92,1.66,1584177300
17187,5303.53,5.48,1584178200
17188,5233.7,9.28,1584179100
17189,5247.73,11.3,1584180000
17190,5330.17,7.17,1584180900
17191,5333.64,6.25,1584181800
17192,5385.03,7.39,1584182700
17193,5373.12,8.98,1584183600
17194,5449.99,10.1,1584184500
17195,5451.88,7.78,1584185400
17196,5448.38,9.75,1584186300
17197,5354.24,6.61,1584187200
17198,5354.55,4.52,1584188100
17199,5393.78,6.77,1584189000
17200,5425.53,7.74,1584189900
17201,5402.39,7.9,1584190800
17202,5387.66,7.07,1584191700
17203,5357.5,4.6,1584192600
17204,5300,5.99,1584193500
17205,5343.48,7.3,1584194400
17206,5359.76,6.92,1584195300
17207,5340.17,6.11,1584196200
17208,5369.57,5.21,1584197100
17209,5392.3,7.05,1584198000
17210,5315.26,2.26,1584198900
17211,5337.37,4.37,1584199800
17212,5311.38,5.36,1584200700
17213,5388.07,4.66,1584201600
17214,5398.38,5.17,1584202500
17215,5371.27,6.06,1584203400
17216,5387.61,3.33,1584204300
17217,5374.75,3.03,1584205200
17218,5385.3,3.89,1584206100
17219,5376.57,6.07,1584207000
17220,5396.66,2.69,1584207900
17221,5422.1,8.71,1584208800
17222,5470.68,9.91,1584209700
17223,5487.05,7.64,1584210600
17224,5443.8,9.22,1584211500
17225,5450.39,3.35,1584212400
17226,5473.72,5.1,1584213300
17227,5442.72,3.76,1584214200
17228,5386.85,1.97,1584215100
17229,5396.47,4.97,1584216000
17230,5346.8,6.8,1584216900
17231,5324.15,5.03,1584217800
17232,5334.31,3.44,1584218700
17233,5322.59,8.11,1584219600
17234,5343.99,4.96,1584220500
17235,5315.18,4.16,1584221400
17236,5300.76,3.6,1584222300
17237,5268.95,4.11,1584223200
17238,5216.7,3.41,1584224100
17239,5229.42,5.72,1584225000
17240,5273.08,5.96,1584225900
17241,5155.66,6.53,1584226800
17242,5097.36,9.88,1584227700
17243,5168.42,8.46,1584228600
17244,5172.06,5.05,1584229500
17245,5136,5.2,1584230400
17246,5190.05,6.88,1584231300
17247,5242.89,6.95,1584232200
17248,5200.07,2.94,1584233100
17249,5197.82,8.01,1584234000
17250,5178.77,7.43,1584234900
17251,5161.75,6.64,1584235800
17252,5153.42,7.57,1584236700
17253,5186.34,7.91,1584237600
17254,5189.69,6.14,1584238500
17255,5186.12,6.22,1584239400
17256,5197.47,5.88,1584240300
17257,5206.81,6.9,1584241200
17258,5192.55,6.33,1584242100
17259,5170.79,6.75,1584243000
17260,5178.64,5.59,1584243900
17261,5209.15,6.14,1584244800
17262,5206,5.57,1584245700
17263,5261.95,8.05,1584246600
17264,5255.8,4.49,1584247500
17265,5243.07,6.33,1584248400
17266,5243.14,5.94,1584249300
17267,5251.6,5.74,1584250200
17268,5252.24,5.68,1584251100
17269,5308.28,6.02,1584252000
17270,5305.55,6.45,1584252900
17271,5279.25,5.13,1584253800
17272,5293.5,5.29,1584254700
17273,5275.34,7.1,1584255600
17274,5251.88,4.55,1584256500
17275,5270.1,4.26,1584257400
17276,5272.23,5.15,1584258300
17277,5249.69,4.4,1584259200
17278,5250.07,4.62,1584260100
17279,5239.91,5.51,1584261000
17280,5230.24,1.46,1584261900
17281,5227.66,4.16,1584262800
17282,5236.43,5.04,1584263700
17283,5250.06,5.61,1584264600
17284,5244.91,6.23,1584265500
17285,5276.14,5.89,1584266400
17286,5402.27,5.73,1584267300
17287,5460.26,3.34,1584268200
17288,5430.88,3.17,1584269100
17289,5438.59,6.59,1584270000
17290,5405.65,5.35,1584270900
17291,5429.39,5.68,1584271800
17292,5429.99,4.71,1584272700
17293,5469.23,5.57,1584273600
17294,5355.95,4.06,1584274500
17295,5324.34,5.16,1584275400
17296,5307.78,5.57,1584276300
17297,5300,4.92,1584277200
17298,5332.44,5.22,1584278100
17299,5355.95,6.08,1584279000
17300,5333.78,5.08,1584279900
17301,5305.76,5.76,1584280800
17302,5269.15,5.96,1584281700
17303,5306.61,5.49,1584282600
17304,5314.77,5.5,1584283500
17305,5325.01,6.57,1584284400
17306,5347.51,5.95,1584285300
17307,5322,6.47,1584286200
17308,5324.48,5.51,1584287100
17309,5294.25,3.09,1584288000
17310,5294.62,4.38,1584288900
17311,5268.57,3.57,1584289800
17312,5291.33,4.28,1584290700
17313,5334,7.18,1584291600
17314,5392.04,4.76,1584292500
17315,5346.96,4.54,1584293400
17316,5302.71,4.71,1584294300
17317,5295,4.59,1584295200
17318,5301.76,3.97,1584296100
17319,5315,3.15,1584297000
17320,5307.63,3.32,1584297900
17321,5314.74,3.85,1584298800
17322,5359.93,5.85,1584299700
17323,5341.12,4.63,1584300600
17324,5312.35,7.04,1584301500
17325,5281.76,4.97,1584302400
17326,5279.67,5.93,1584303300
17327,5242.71,3.7,1584304200
17328,5186.43,2.99,1584305100
17329,5459.81,2.59,1584306000
17330,5504.85,5.21,1584306900
17331,5653.21,7.35,1584307800
17332,5903.77,0.34,1584308700
17333,5647.53,3.35,1584309600
17334,5400.26,9.88,1584310500
17335,5377.19,3.19,1584311400
17336,5367.76,3.87,1584312300
17337,5421.18,6.83,1584313200
17338,5375.18,3.7,1584314100
17339,5392.35,4.04,1584315000
17340,5361.3,3.98,1584315900
17341,5222.33,6.29,1584316800
17342,5278.66,5.07,1584317700
17343,5275.93,5.34,1584318600
17344,5254.74,3.06,1584319500
17345,5292.29,3.29,1584320400
17346,5299.87,4.87,1584321300
17347,5277.98,5.47,1584322200
17348,5301.5,4.09,1584323100
17349,5326.59,2.68,1584324000
17350,5332.22,3.67,1584324900
17351,5312.72,3.78,1584325800
17352,5335.63,5.42,1584326700
17353,5288.87,5.82,1584327600
17354,5298.24,4.91,1584328500
17355,5282.95,4.59,1584329400
17356,5273.34,5.78,1584330300
17357,5256.95,1.95,1584331200
17358,5293.4,4.43,1584332100
17359,5271.65,3.84,1584333000
17360,5243.88,2.35,1584333900
17361,5272.12,5.75,1584334800
17362,5242.4,5.76,1584335700
17363,5235.69,4.61,1584336600
17364,5158.42,0.53,1584337500
17365,5020.53,6.32,1584338400
17366,5010,6.22,1584339300
17367,4955.51,3.04,1584340200
17368,5015.09,2.52,1584341100
17369,5000,3,1584342000
17370,4942.89,3.46,1584342900
17371,4891.37,9.42,1584343800
17372,4785.67,1.84,1584344700
17373,4852.88,10.27,1584345600
17374,4832.17,5.4,1584346500
17375,4864.59,12.6,1584347400
17376,4914.6,9.21,1584348300
17377,4831.66,10.47,1584349200
17378,4859.98,7.99,1584350100
17379,4854.66,7.16,1584351000
17380,4820.6,4.91,1584351900
17381,4535.42,33.09,1584352800
17382,4560.81,21.26,1584353700
17383,4559.3,19.76,1584354600
17384,4450.95,18.86,1584355500
17385,4551.35,14.75,1584356400
17386,4594.56,14.56,1584357300
17387,4552,12.26,1584358200
17388,4565.59,12.2,1584359100
17389,4782.99,2.4,1584360000
17390,4660.64,9.39,1584360900
17391,4754.84,6.8,1584361800
17392,4763.32,10.65,1584362700
17393,4650.96,7.41,1584363600
17394,4581.16,8.8,1584364500
17395,4642.95,7.41,1584365400
17396,4840.16,2.91,1584366300
17397,4854.66,5.99,1584367200
17398,4945.02,3.2,1584368100
17399,5004.84,9.59,1584369000
17400,4938.68,3.81,1584369900
17401,5035.06,6.73,1584370800
17402,5112.21,9.48,1584371700
17403,5068.25,6.7,1584372600
17404,5151.39,7.51,1584373500
17405,5071.05,1.05,1584374400
17406,5039.29,3.32,1584375300
17407,5031.06,1.58,1584376200
17408,5011.13,6.22,1584377100
17409,5029.16,1.68,1584378000
17410,5063.08,2.44,1584378900
17411,5044.32,2.99,1584379800
17412,5068.73,5.13,1584380700
17413,5059.22,5.65,1584381600
17414,5060,4.19,1584382500
17415,5077.08,11.32,1584383400
17416,5119.03,4.9,1584384300
17417,5095.68,1.77,1584385200
17418,5070.81,12.71,1584386100
17419,5075.69,5.78,1584387000
17420,4939.25,1.64,1584387900
17421,4918.18,5.97,1584388800
17422,4905,3.34,1584389700
17423,4909.72,2.96,1584390600
17424,4898.33,9.35,1584391500
17425,4877,4.37,1584392400
17426,4967.81,7.44,1584393300
17427,4920,3.9,1584394200
17428,4962,5.49,1584395100
17429,4926.77,1.68,1584396000
17430,4868.26,8.26,1584396900
17431,4944.98,5.63,1584397800
17432,4921.88,4.32,1584398700
17433,4941.01,5.24,1584399600
17434,4993.03,3.64,1584400500
17435,5004.7,4.09,1584401400
17436,5028.97,2.71,1584402300
17437,4997.72,2.52,1584403200
17438,4967.8,3.06,1584404100
17439,5004.81,3.84,1584405000
17440,5070.72,3.43,1584405900
17441,5112.56,1.52,1584406800
17442,5241.5,2.49,1584407700
17443,5198.56,1.58,1584408600
17444,5189.21,4.01,1584409500
17445,5196,2.49,1584410400
17446,5196.22,1.46,1584411300
17447,5263.3,4.42,1584412200
17448,5281.58,4.66,1584413100
17449,5246.18,2.61,1584414000
17450,5306.19,3.23,1584414900
17451,5292.37,2.23,1584415800
17452,5311.16,-2.3,1584416700
17453,5284.07,3.34,1584417600
17454,5222.99,4.32,1584418500
17455,5249.05,3.36,1584419400
17456,5262.76,1.29,1584420300
17457,5272.33,3.69,1584421200
17458,5282.59,2.52,1584422100
17459,5265.92,2.37,1584423000
17460,5276.13,3.43,1584423900
17461,5262.25,1.72,1584424800
17462,5258.04,3.72,1584425700
17463,5248.23,5.5,1584426600
17464,5272.23,4.76,1584427500
17465,5301.59,4.9,1584428400
17466,5358.43,3.37,1584429300
17467,5362.25,2.77,1584430200
17468,5343.72,2.34,1584431100
17469,5402.82,1.9,1584432000
17470,5363.77,3.54,1584432900
17471,5274.45,6.05,1584433800
17472,5285.01,5.01,1584434700
17473,5266.38,5.74,1584435600
17474,5244.89,4.22,1584436500
17475,5207.12,2.89,1584437400
17476,5228.02,5.08,1584438300
17477,5257.87,1.78,1584439200
17478,5291.14,4.62,1584440100
17479,5254.48,1.06,1584441000
17480,5293.45,1.64,1584441900
17481,5289.42,4.6,1584442800
17482,5267.4,4.78,1584443700
17483,5248.53,2.5,1584444600
17484,5267.61,5.54,1584445500
17485,5273.2,2.7,1584446400
17486,5272.47,5.02,1584447300
17487,5281.71,4.55,1584448200
17488,5206.25,5.32,1584449100
17489,5226.47,2.91,1584450000
17490,5261.75,5.34,1584450900
17491,5198.84,5.24,1584451800
17492,5090.11,2.2,1584452700
17493,5133.86,5.1,1584453600
17494,5214.63,3.18,1584454500
17495,5218.31,-1.38,1584455400
17496,5229.21,2.95,1584456300
17497,5296.9,5.74,1584457200
17498,5310.11,5.57,1584458100
17499,5303.53,5.15,1584459000
17500,5362.99,3.11,1584459900
17501,5450.97,4.54,1584460800
17502,5354.07,0.2,1584461700
17503,5357.04,2.07,1584462600
17504,5348.37,1.29,1584463500
17505,5315.69,4.99,1584464400
17506,5348.66,3.03,1584465300
17507,5370.81,2.88,1584466200
17508,5354.49,3.07,1584467100
17509,5368,1.71,1584468000
17510,5383.27,3.97,1584468900
17511,5370.07,2.21,1584469800
17512,5367.79,2.22,1584470700
17513,5333.65,3.46,1584471600
17514,5336.69,4.26,1584472500
17515,5387.12,7.65,1584473400
17516,5375.11,3.76,1584474300
17517,5359.46,6.21,1584475200
17518,5383.94,5.45,1584476100
17519,5422.17,4.84,1584477000
17520,5429.54,7.73,1584477900
17521,5413.23,6.12,1584478800
17522,5404.05,4.32,1584479700
17523,5425.22,2.48,1584480600
17524,5426.06,5.84,1584481500
17525,5394.28,3.32,1584482400
17526,5392.36,4.43,1584483300
17527,5415.9,4.09,1584484200
17528,5424.75,5.15,1584485100
17529,5401.79,5.37,1584486000
17530,5419.13,3.98,1584486900
17531,5405.8,4.65,1584487800
17532,5312.64,5.26,1584488700
17533,5309.38,1.55,1584489600
17534,5387.32,7.1,1584490500
17535,5389.26,4.26,1584491400
17536,5355.78,2.58,1584492300
17537,5359.99,4.06,1584493200
17538,5359.14,4.15,1584494100
17539,5374.35,4.74,1584495000
17540,5365.22,5.25,1584495900
17541,5335.98,4.7,1584496800
17542,5349.7,4.78,1584497700
17543,5359.77,5.6,1584498600
17544,5373.02,4.71,1584499500
17545,5400,4.32,1584500400
17546,5402.67,5.64,1584501300
17547,5396.66,5.34,1584502200
17548,5394.15,5.16,1584503100
17549,5383.32,5.04,1584504000
17550,5380.21,3.86,1584504900
17551,5415.49,5.62,1584505800
17552,5418.65,5.23,1584506700
17553,5385.21,4.2,1584507600
17554,5325.53,3.46,1584508500
17555,5335.81,5.81,1584509400
17556,5270,3.9,1584510300
17557,5256.34,6.3,1584511200
17558,5240.02,4.41,1584512100
17559,5214.76,2.88,1584513000
17560,5255.29,3.74,1584513900
17561,5219.33,5.83,1584514800
17562,5165.24,6.28,1584515700
17563,5118.8,6.65,1584516600
17564,5148.73,3.94,1584517500
17565,5145.4,9.68,1584518400
17566,5172.45,11.03,1584519300
17567,5155.99,3.88,1584520200
17568,5173,7.38,1584521100
17569,5211.22,8.25,1584522000
17570,5206.02,6.33,1584522900
17571,5166.47,8.97,1584523800
17572,5143.13,5.13,1584524700
17573,5055.14,11.26,1584525600
17574,5082.98,6.8,1584526500
17575,5132.48,5.12,1584527400
17576,5082.4,5.85,1584528300
17577,5110.23,5.9,1584529200
17578,5119.68,4.66,1584530100
17579,5121.82,7.8,1584531000
17580,5140.39,4.14,1584531900
17581,5107.98,6.25,1584532800
17582,5100.7,6.11,1584533700
17583,5126.08,6.08,1584534600
17584,5112.98,4.89,1584535500
17585,5074.28,4.96,1584536400
17586,5157.84,3.05,1584537300
17587,5216,6.65,1584538200
17588,5340.82,9.13,1584539100
17589,5365.7,6.58,1584540000
17590,5331.53,9.05,1584540900
17591,5363.11,2.94,1584541800
17592,5301.06,0.38,1584542700
17593,5273.24,1.95,1584543600
17594,5260.11,5.06,1584544500
17595,5259.23,4.61,1584545400
17596,5328.89,0.39,1584546300
17597,5295.93,2.11,1584547200
17598,5220,3,1584548100
17599,5223.18,1.03,1584549000
17600,5199.59,6.38,1584549900
17601,5188.27,5.57,1584550800
17602,5171.32,4.09,1584551700
17603,5218.3,5.18,1584552600
17604,5225.23,4.65,1584553500
17605,5253.87,4.72,1584554400
17606,5250.7,4.85,1584555300
17607,5258.99,4.86,1584556200
17608,5316.82,7.06,1584557100
17609,5340.18,5.14,1584558000
17610,5302.67,3.97,1584558900
17611,5310.41,5.9,1584559800
17612,5328.51,5.89,1584560700
17613,5368.48,2.61,1584561600
17614,5324.75,5.32,1584562500
17615,5356.97,2.22,1584563400
17616,5318.91,3.28,1584564300
17617,5350.62,5.15,1584565200
17618,5363.64,5.16,1584566100
17619,5358.5,4.53,1584567000
17620,5353.23,5.46,1584567900
17621,5300.17,2.73,1584568800
17622,5302.01,6.08,1584569700
17623,5296.36,4.04,1584570600
17624,5340.23,3.81,1584571500
17625,5344.15,3.77,1584572400
17626,5342.21,4.29,1584573300
17627,5371.91,4.3,1584574200
